X1,X2,X3,y
66,37,85,8755
22,76,42,4116
73,56,17,2193
87,5,19,1748
45,96,8,1128
96,18,61,6954
10,94,21,2184
68,13,56,4536
71,51,61,7442
10,80,17,1530
26,98,37,4588
50,22,66,4752
1,10,59,649
42,98,94,13160
14,57,70,4970
83,47,48,6240
90,90,32,5760
54,85,57,7923
81,35,83,9628
44,8,30,1560
43,33,93,7068
49,38,67,5829
21,74,98,9310
32,57,77,6853
1,97,34,3332
6,15,6,126
67,75,1,142
34,54,51,4488
49,79,71,9088
56,9,66,4290
43,74,9,1053
14,42,92,5152
40,74,38,4332
66,60,66,8316
24,0,90,2160
21,9,41,1230
17,73,78,7020
11,59,21,1470
28,41,37,2553
0,48,2,96
47,57,60,6240
14,44,71,4118
11,3,36,504
56,46,64,6528
50,41,17,1547
9,44,52,2756
33,20,47,2491
67,44,31,3441
25,25,9,450
49,57,78,8268
30,57,53,4611
64,80,85,12240
90,35,60,7500
66,60,60,7560
83,71,90,13860
7,18,14,350
51,91,96,13632
35,28,74,4662
40,13,55,2915
81,19,45,4500
43,64,14,1498
44,20,3,192
44,96,28,3920
58,74,88,11616
43,40,5,415
41,53,25,2350
29,97,72,9072
73,75,32,4736
35,68,83,8549
80,34,79,9006
48,82,12,1560
95,55,61,9150
39,58,48,4656
94,90,91,16744
95,18,58,6554
52,98,68,10200
80,99,66,11814
50,36,76,6536
57,89,55,8030
16,82,77,7546
60,20,79,6320
3,82,51,4335
63,50,53,5989
4,57,10,610
29,37,88,5808
70,0,81,5670
26,36,84,5208
90,49,32,4448
54,15,50,3450
30,30,11,660
88,61,46,6854
50,45,56,5320
61,67,70,8960
79,15,19,1786
5,46,10,510
2,79,3,243
6,40,95,4370
35,76,88,9768
94,44,69,9522
77,70,86,12642
59,60,4,476
49,9,77,4466
64,65,17,2193
38,54,75,6900
0,74,21,1554
2,90,10,920
3,68,44,3124
54,35,65,5785
19,81,52,5200
24,82,84,8904
10,79,53,4717
24,69,87,8091
33,88,13,1573
78,17,26,2470
95,67,73,11826
24,40,87,5568
85,37,12,1464
25,21,61,2806
87,79,83,13778
86,65,64,9664
58,5,63,3969
14,82,40,3840
27,26,3,159
7,81,58,5104
48,59,9,963
77,30,53,5671
84,98,22,4004
91,74,52,8580
48,44,79,7268
19,4,34,782
52,71,7,861
45,31,92,6992
24,33,10,570
49,80,63,8127
15,33,49,2352
96,63,14,2226
3,84,5,435
15,40,84,4620
7,58,75,4875
10,62,83,5976
25,73,16,1568
80,66,38,5548
52,50,41,4182
50,98,61,9028
21,1,50,1100
46,56,10,1020
31,30,67,4087
65,75,0,0
7,47,41,2214
28,31,95,5605
75,48,11,1353
1,32,54,1782
91,80,78,13338
78,30,3,324
58,16,29,2146
11,35,18,828
77,75,94,14288
76,3,69,5451
95,50,59,8555
68,6,84,6216
66,63,34,4386
3,54,20,1140
41,82,78,9594
80,93,41,7093
91,92,62,11346
92,34,27,3402
21,69,3,270
91,40,57,7467
60,46,49,5194
45,95,94,13160
96,91,22,4114
50,95,4,580
75,73,57,8436
51,87,23,3174
20,46,58,3828
95,49,91,13104
13,89,39,3978
58,71,36,4644
47,98,93,13485
67,74,95,13395
24,13,8,296
28,98,79,9954
78,81,92,14628
37,94,30,3930
46,69,28,3220
55,69,83,10292
17,99,34,3944
69,35,84,8736
5,23,25,700
12,1,86,1118
94,44,33,4554
95,3,37,3626
48,2,64,3200
81,44,46,5750
76,81,92,14444
54,11,56,3640
75,40,96,11040
16,80,56,5376
52,89,10,1410
56,45,95,9595
26,18,51,2244
11,79,24,2160
16,1,28,476
27,72,28,2772
11,2,99,1287
29,65,90,8460
9,99,74,7992
79,28,76,8132
62,7,28,1932
60,95,51,7905
62,19,46,3726
28,67,96,9120
10,59,28,1932
48,9,19,1083
84,15,25,2475
85,96,57,10317
38,79,65,7605
71,47,58,6844
57,25,46,3772
69,32,64,6464
24,6,54,1620
59,22,66,5346
31,48,33,2607
80,46,93,11718
48,85,99,13167
7,37,24,1056
27,45,51,3672
17,82,50,4950
48,59,4,428
33,32,81,5265
81,43,60,7440
96,58,60,9240
66,49,51,5865
12,39,83,4233
34,74,48,5184
91,38,68,8772
16,78,76,7144
77,20,2,194
95,8,31,3193
25,30,51,2805
20,63,60,4980
23,17,60,2400
21,92,55,6215
47,86,36,4788
43,46,18,1602
31,35,87,5742
52,45,72,6984
57,11,78,5304
59,27,73,6278
18,5,59,1357
99,12,75,8325
26,17,50,2150
21,1,67,1474
97,7,77,8008
99,87,9,1674
57,31,28,2464
14,88,71,7242
77,89,5,830
99,53,46,6992
38,88,20,2520
91,36,28,3556
76,51,78,9906
40,86,2,252
56,35,49,4459
72,16,29,2552
38,49,66,5742
92,64,57,8892
49,76,25,3125
12,1,38,494
19,97,40,4640
40,2,92,3864
61,90,38,5738
3,16,18,342
59,92,42,6342
2,4,45,270
81,99,62,11160
24,71,58,5510
85,79,41,6724
15,89,85,8840
91,4,23,2185
85,77,69,11178
24,78,80,8160
87,7,64,6016
47,36,23,1909
66,92,44,6952
85,21,29,3074
24,41,26,1690
74,95,43,7267
91,61,97,14744
72,97,89,15041
69,72,59,8319
21,35,64,3584
8,44,41,2132
55,80,25,3375
81,46,54,6858
86,8,45,4230
0,77,23,1771
87,57,83,11952
48,77,57,7125
33,71,37,3848
84,57,12,1692
12,37,94,4606
56,7,91,5733
38,37,55,4125
33,60,56,5208
71,94,83,13695
48,46,46,4324
83,29,33,3696
59,4,77,4851
22,40,27,1674
38,47,37,3145
14,24,20,760
47,63,86,9460
91,68,15,2385
96,81,86,15222
59,82,82,11562
41,44,81,6885
64,83,85,12495
21,57,45,3510
55,89,62,8928
31,33,66,4224
36,72,15,1620
55,84,99,13761
90,6,19,1824
72,29,62,6262
98,71,12,2028
90,80,55,9350
13,17,75,2250
99,74,16,2768
53,89,43,6106
54,46,74,7400
39,99,69,9522
74,19,10,930
98,66,24,3936
82,11,9,837
12,44,46,2576
46,23,46,3174
22,33,84,4620
22,61,2,166
59,81,3,420
14,66,57,4560
46,64,85,9350
12,67,41,3239
91,34,37,4625
75,54,42,5418
70,62,49,6468
49,46,22,2090
67,72,76,10564
43,60,0,0
9,25,19,646
64,58,19,2318
9,43,57,2964
42,36,52,4056
68,91,21,3339
45,35,43,3440
76,98,85,14790
28,14,2,84
39,28,93,6231
90,36,45,5670
19,62,28,2268
81,43,96,11904
2,13,64,960
80,21,88,8888
95,41,85,11560
95,38,94,12502
31,94,76,9500
79,25,19,1976
1,88,48,4272
42,29,76,5396
65,89,69,10626
45,80,53,6625
73,46,2,238
71,80,53,8003
20,1,60,1260
78,97,86,15050
90,93,69,12627
66,74,11,1540
56,16,34,2448
9,22,29,899
12,64,57,4332
75,12,48,4176
28,64,55,5060
53,98,21,3171
41,81,19,2318
91,5,3,288
51,20,45,3195
28,97,23,2875
3,9,93,1116
19,99,44,5192
69,77,4,584
38,71,69,7521
69,90,2,318
43,68,10,1110
36,55,97,8827
48,91,58,8062
31,81,19,2128
4,90,30,2820
44,18,88,5456
2,43,44,1980
41,18,46,2714
72,43,64,7360
9,1,86,860
56,55,23,2553
19,29,85,4080
71,96,30,5010
92,98,51,9690
21,97,12,1416
57,44,77,7777
47,77,42,5208
58,79,75,10275
73,65,41,5658
67,70,65,8905
93,86,53,9487
30,18,51,2448
82,56,89,12282
98,63,53,8533
85,55,46,6440
94,76,76,12920
84,24,89,9612
4,3,52,364
6,52,72,4176
63,18,48,3888
48,42,61,5490
39,93,21,2772
3,23,55,1430
92,9,7,707
35,70,56,5880
21,81,92,9384
4,34,42,1596
14,13,0,0
83,20,9,927
22,51,33,2409
59,38,28,2716
44,91,80,10800
12,6,93,1674
48,94,56,7952
84,64,79,11692
8,92,68,6800
15,37,48,2496
74,67,31,4371
49,94,20,2860
34,89,32,3936
85,61,81,11826
49,14,95,5985
91,60,5,755
18,6,24,576
78,99,97,17169
48,56,17,1768
3,81,75,6300
87,70,7,1099
76,22,46,4508
11,43,97,5238
43,39,50,4100
20,50,58,4060
21,94,23,2645
16,49,50,3250
12,16,15,420
15,4,44,836
39,83,19,2318
36,92,89,11392
58,12,28,1960
87,63,54,8100
76,44,56,6720
40,44,35,2940
85,26,55,6105
20,48,24,1632
48,80,97,12416
92,64,23,3588
16,55,23,1633
76,39,91,10465
18,75,5,465
34,64,47,4606
69,20,80,7120
26,43,30,2070
60,87,5,735
99,85,18,3312
13,39,28,1456
30,67,69,6693
45,57,10,1020
7,53,38,2280
64,10,23,1702
12,37,70,3430
43,16,51,3009
86,40,59,7434
5,94,13,1287
8,0,64,512
90,47,54,7398
37,90,13,1651
45,7,23,1196
21,93,31,3534
92,70,77,12474
94,95,31,5859
21,71,32,2944
18,6,78,1872
55,42,31,3007
69,3,51,3672
98,99,29,5713
74,52,13,1638
55,85,90,12600
47,89,44,5984
55,19,33,2442
51,27,40,3120
67,41,53,5724
98,7,66,6930
32,20,98,5096
42,46,51,4488
72,39,69,7659
44,27,19,1349
96,25,87,10527
0,5,49,245
41,13,12,648
44,65,32,3488
27,59,92,7912
93,85,53,9434
87,73,9,1440
1,96,85,8245
18,77,36,3420
84,59,15,2145
60,53,99,11187
81,40,66,7986
82,12,30,2820
30,39,3,207
61,19,69,5520
57,31,72,6336
89,51,26,3640
85,35,86,10320
69,8,57,4389
8,88,29,2784
87,11,73,7154
9,57,40,2640
17,49,44,2904
59,47,6,636
0,19,97,1843
71,97,69,11592
39,50,26,2314
84,60,68,9792
70,88,98,15484
93,53,63,9198
23,26,46,2254
98,48,65,9490
25,13,27,1026
75,28,12,1236
9,38,26,1222
47,61,81,8748
11,70,49,3969
62,37,32,3168
85,71,82,12792
87,14,8,808
4,96,75,7500
95,23,91,10738
19,8,3,81
92,72,83,13612
87,39,4,504
74,18,59,5428
21,8,29,841
98,9,55,5885
74,58,90,11880
32,37,9,621
89,8,90,8730
25,37,79,4898
28,53,20,1620
87,53,88,12320
64,65,96,12384
85,71,89,13884
74,35,58,6322
74,20,30,2820
89,56,69,10005
39,94,44,5852
76,6,82,6724
53,25,17,1326
61,34,10,950
24,82,83,8798
89,18,82,8774
5,26,53,1643
6,90,96,9216
88,94,55,10010
16,74,94,8460
52,24,1,76
29,35,34,2176
78,72,14,2100
32,51,94,7802
48,97,42,6090
53,9,21,1302
37,73,88,9680
12,16,69,1932
30,60,26,2340
66,96,89,14418
67,80,33,4851
2,18,46,920
3,51,50,2700
78,59,15,2055
86,69,36,5580
13,85,45,4410
79,90,67,11323
9,27,16,576
69,16,97,8245
90,61,95,14345
85,71,4,624
94,44,37,5106
58,26,92,7728
95,67,24,3888
97,6,0,0
37,26,62,3906
96,59,94,14570
18,49,47,3149
43,12,31,1705
79,72,40,6040
21,9,1,30
68,25,40,3720
53,37,49,4410
28,55,75,6225
95,23,79,9322
69,91,34,5440
39,98,89,12193
40,82,42,5124
24,97,29,3509
75,3,83,6474
35,32,53,3551
62,16,14,1092
0,53,97,5141
34,63,15,1455
33,74,5,535
87,43,97,12610
27,3,7,210
52,88,39,5460
59,21,55,4400
41,25,3,198
16,37,51,2703
66,74,73,10220
94,81,5,875
52,18,52,3640
83,69,48,7296
12,12,29,696
26,75,0,0
34,85,6,714
12,93,64,6720
34,72,26,2756
35,58,68,6324
19,47,42,2772
96,60,86,13416
94,28,97,11834
38,68,96,10176
29,40,70,4830
37,18,11,605
2,52,21,1134
75,46,59,7139
40,37,2,154
77,58,1,135
94,23,6,702
26,82,45,4860
20,50,5,350
95,53,85,12580
40,40,9,720
79,54,92,12236
40,69,0,0
9,10,92,1748
67,8,64,4800
32,63,62,5890
66,39,90,9450
96,40,9,1224
1,96,65,6305
18,32,75,3750
93,23,74,8584
68,22,64,5760
61,54,96,11040
31,89,2,240
75,88,17,2771
89,21,95,10450
84,11,32,3040
65,34,38,3762
24,72,74,7104
9,4,2,26
49,0,76,3724
34,15,15,735
73,46,30,3570
46,38,23,1932
32,36,37,2516
58,61,12,1428
82,3,67,5695
63,19,55,4510
31,42,75,5475
92,24,23,2668
38,69,11,1177
80,82,60,9720
58,5,58,3654
92,60,85,12920
0,66,28,1848
28,67,57,5415
60,41,29,2929
82,2,33,2772
26,6,55,1760
99,78,11,1947
55,32,32,2784
48,43,20,1820
64,22,65,5590
1,46,72,3384
77,32,39,4251
37,0,30,1110
13,44,10,570
88,49,0,0
82,4,75,6450
31,1,14,448
68,66,79,10586
90,82,18,3096
53,41,20,1880
11,40,12,612
83,72,72,11160
22,69,98,8918
10,51,65,3965
6,41,79,3713
1,21,92,2024
71,20,90,8190
98,31,93,11997
94,37,95,12445
15,22,39,1443
18,96,69,7866
99,4,84,8652
33,91,56,6944
14,40,87,4698
42,40,64,5248
8,78,59,5074
94,38,47,6204
83,49,45,5940
9,60,27,1863
9,49,26,1508
20,83,87,8961
39,12,6,306
23,72,91,8645
95,46,86,12126
38,82,87,10440
88,92,43,7740
62,26,9,792
53,25,26,2028
81,93,90,15660
46,24,28,1960
36,6,10,420
50,80,94,12220
22,61,91,7553
68,60,62,7936
51,71,91,11102
89,95,45,8280
45,69,59,6726
84,58,65,9230
70,58,68,8704
94,24,24,2832
78,22,79,7900
45,85,35,4550
32,16,46,2208
62,90,56,8512
77,29,16,1696
68,70,55,7590
90,46,6,816
49,94,16,2288
45,33,64,4992
37,47,55,4620
23,83,31,3286
33,50,70,5810
77,18,38,3610
61,92,8,1224
67,43,99,10890
40,48,2,176
61,5,59,3894
7,80,92,8004
57,78,33,4455
91,38,71,9159
31,69,43,4300
60,89,15,2235
29,23,92,4784
49,91,63,8820
69,63,3,396
28,71,62,6138
31,27,54,3132
43,69,1,112
65,48,9,1017
41,66,48,5136
92,89,67,12127
35,17,58,3016
72,68,88,12320
5,74,64,5056
58,3,38,2318
53,84,75,10275
3,47,41,2050
75,87,56,9072
96,44,32,4480
79,0,79,6241
39,20,88,5192
74,53,36,4572
0,94,72,6768
0,96,28,2688
75,53,24,3072
56,34,23,2070
99,67,55,9130
15,31,55,2530
12,40,42,2184
13,54,72,4824
33,28,17,1037
91,48,19,2641
8,36,25,1100
17,80,21,2037
59,81,90,12600
53,57,61,6710
69,34,12,1236
14,66,54,4320
74,20,19,1786
6,41,37,1739
56,76,98,12936
51,81,29,3828
95,90,85,15725
55,2,46,2622
81,4,57,4845
94,4,93,9114
18,8,71,1846
22,36,52,3016
88,29,51,5967
93,46,88,12232
61,57,62,7316
11,48,60,3540
23,30,29,1537
47,61,37,3996
6,19,98,2450
84,63,30,4410
64,38,35,3570
80,37,42,4914
19,42,77,4697
57,65,19,2318
23,38,58,3538
55,4,32,1888
37,74,8,888
19,76,91,8645
81,59,78,10920
95,5,16,1600
43,57,60,6000
33,88,37,4477
41,7,77,3696
35,8,35,1505
88,25,37,4181
50,19,20,1380
54,13,35,2345
33,8,14,574
84,20,88,9152
31,47,98,7644
38,14,84,4368
91,84,36,6300
81,2,81,6723
73,98,42,7182
84,91,26,4550
74,66,39,5460
81,75,4,624
43,66,36,3924
12,32,66,2904
35,79,7,798
86,86,98,16856
96,37,60,7980
40,91,17,2227
31,49,76,6080
83,23,2,212
42,66,49,5292
26,32,48,2784
74,71,14,2030
74,9,36,2988
38,62,2,200
73,14,24,2088
86,31,53,6201
83,78,61,9821
83,72,4,620
92,92,78,14352
72,9,39,3159
84,25,35,3815
32,21,8,424
6,42,73,3504
87,10,18,1746
60,4,75,4800
58,95,98,14994
30,73,99,10197
58,31,71,6319
53,67,38,4560
17,41,60,3480
97,83,16,2880
98,50,69,10212
24,59,93,7719
62,62,68,8432
67,84,74,11174
36,71,26,2782
12,11,5,115
17,75,68,6256
34,22,32,1792
60,77,8,1096
83,16,21,2079
96,71,61,10187
57,46,36,3708
2,23,23,575
78,86,44,7216
95,83,42,7476
85,69,18,2772
45,22,13,871
49,45,6,564
35,37,59,4248
28,4,37,1184
6,92,4,392
80,92,85,14620
74,17,86,7826
95,5,28,2800
65,22,78,6786
81,83,7,1148
18,75,2,186
59,16,47,3525
84,87,14,2394
11,72,23,1909
63,88,50,7550
36,63,55,5445
60,4,97,6208
2,95,26,2522
36,14,68,3400
89,12,35,3535
38,7,8,360
29,9,38,1444
88,79,10,1670
32,87,67,7973
92,97,63,11907
75,85,85,13600
30,81,86,9546
15,99,54,6156
23,71,59,5546
89,74,28,4564
3,5,44,352
76,70,46,6716
9,73,77,6314
11,53,33,2112
9,87,31,2976
55,48,23,2369
71,97,81,13608
32,70,53,5406
95,22,12,1404
55,97,41,6232
99,55,62,9548
17,29,30,1380
78,59,12,1644
22,46,78,5304
71,13,84,7056
74,17,28,2548
42,60,16,1632
68,22,37,3330
53,23,98,7448
35,7,90,3780
27,14,78,3198
31,45,29,2204
58,46,45,4680
38,84,1,122
94,72,21,3486
57,24,62,5022
58,35,31,2883
40,64,21,2184
70,9,8,632
21,9,92,2760
87,3,80,7200
23,70,41,3813
60,45,74,7770
96,93,96,18144
96,67,60,9780
83,70,15,2295
70,78,21,3108
58,80,75,10350
68,57,78,9750
82,25,55,5885
77,12,73,6497
30,85,19,2185
16,59,99,7425
99,31,29,3770
33,63,10,960
17,46,33,2079
98,82,73,13140
25,64,89,7921
97,19,31,3596
27,55,60,4920
86,49,70,9450
99,7,15,1590
57,51,44,4752
78,44,22,2684
18,88,2,212
87,83,47,7990
99,73,0,0
34,71,84,8820
48,71,35,4165
19,25,6,264
25,9,75,2550
89,89,63,11214
2,60,9,558
32,0,72,2304
8,25,56,1848
83,84,65,10855
5,73,75,5850
62,58,69,8280
23,33,44,2464
1,53,41,2214
66,0,42,2772
19,44,48,3024
84,40,64,7936
78,20,6,588
13,71,63,5292
30,59,47,4183
91,36,53,6731
31,16,86,4042
38,77,64,7360
85,56,89,12549
52,19,66,4686
67,74,66,9306
38,99,2,274
47,2,1,49
12,8,15,300
94,39,50,6650
96,96,36,6912
8,67,53,3975
86,40,12,1512
54,89,92,13156
58,49,83,8881
84,46,41,5330
49,28,78,6006
99,92,12,2292
62,20,87,7134
32,91,76,9348
42,20,77,4774
40,90,5,650
48,6,51,2754
64,10,88,6512
15,3,53,954
47,77,9,1116
46,60,78,8268
51,47,95,9310
40,84,18,2232
97,97,3,582
32,1,75,2475
17,62,52,4108
32,61,12,1116
57,48,43,4515
16,63,92,7268
17,45,31,1922
74,51,92,11500
38,93,71,9301
43,86,51,6579
46,62,34,3672
2,10,13,156
93,78,44,7524
69,86,68,10540
35,35,19,1330
96,61,41,6437
22,23,21,945
4,89,53,4929
13,70,66,5478
74,53,15,1905
12,42,53,2862
28,21,87,4263
69,73,56,7952
91,76,45,7515
3,74,60,4620
29,59,40,3520
54,29,34,2822
65,34,50,4950
24,13,90,3330
85,70,4,620
16,24,92,3680
41,17,41,2378
29,60,56,4984
23,66,22,1958
94,41,95,12825
41,84,28,3500
53,99,91,13832
76,97,63,10899
42,59,18,1818
36,70,6,636
79,34,23,2599
47,65,47,5264
93,55,37,5476
9,96,17,1785
46,69,35,4025
9,28,77,2849
73,8,73,5913
21,86,61,6527
83,25,30,3240
82,82,35,5740
59,63,91,11102
97,26,39,4797
82,77,34,5406
95,35,72,9360
90,13,21,2163
68,55,79,9717
92,16,42,4536
99,73,96,16512
87,9,69,6624
59,37,53,5088
41,32,85,6205
4,28,69,2208
13,58,60,4260
98,99,29,5713
44,12,45,2520
94,43,39,5343
56,6,63,3906
56,91,70,10290
28,44,73,5256
34,89,99,12177
1,5,67,402
20,19,14,546
58,76,38,5092
68,47,77,8855
57,42,54,5346
59,91,77,11550
48,5,51,2703
68,89,67,10519
84,91,97,16975
90,83,40,6920
12,40,83,4316
68,2,37,2590
56,62,25,2950
86,45,2,262
3,74,80,6160
50,53,20,2060
32,50,7,574
5,23,56,1568
27,56,85,7055
70,67,91,12467
53,53,84,8904
40,68,27,2916
18,6,80,1920
16,36,70,3640
35,10,18,810
41,59,34,3400
43,59,68,6936
30,14,2,88
29,3,21,672
90,31,98,11858
63,26,41,3649
15,58,60,4380
34,57,9,819
42,91,67,8911
43,52,19,1805
54,60,98,11172
96,52,25,3700
17,35,18,936
96,96,51,9792
65,38,63,6489
47,68,78,8970
41,84,94,11750
26,74,63,6300
65,50,19,2185
35,51,14,1204
79,23,17,1734
5,89,45,4230
54,58,49,5488
23,92,46,5290
5,87,45,4140
81,73,43,6622
80,86,54,8964
85,57,88,12496
43,93,23,3128
37,76,7,791
2,18,79,1580
16,9,96,2400
13,35,89,4272
74,56,8,1040
81,99,92,16560
77,11,51,4488
69,63,51,6732
37,51,94,8272
16,8,30,720
3,69,46,3312
81,7,32,2816
76,88,39,6396
92,91,41,7503
33,65,29,2842
13,61,47,3478
90,19,70,7630
69,10,69,5451
69,69,68,9384
25,3,45,1260
89,51,47,6580
80,21,85,8585
81,96,1,177
84,13,70,6790
15,52,36,2412
88,12,4,400
61,29,86,7740
3,43,0,0
17,48,69,4485
57,40,6,582
42,16,70,4060
99,3,50,5100
49,20,64,4416
84,65,5,745
88,4,16,1472
31,88,58,6902
90,90,0,0
68,20,69,6072
19,34,6,318
39,45,92,7728
42,0,76,3192
14,62,76,5776
81,29,29,3190
61,79,38,5320
63,70,42,5586
22,6,62,1736
56,64,36,4320
29,8,14,518
20,44,2,128
25,1,35,910
5,14,96,1824
74,64,8,1104
55,32,6,522
96,84,58,10440
40,52,21,1932
30,3,92,3036
30,73,74,7622
44,87,73,9563
63,39,17,1734
5,95,39,3900
47,39,33,2838
58,8,66,4356
12,62,37,2738
67,47,28,3192
46,74,68,8160
41,1,12,504
80,13,45,4185
39,31,82,5740
30,32,3,186
10,3,17,221
85,89,2,348
1,76,65,5005
63,99,65,10530
20,35,10,550
81,66,64,9408
39,87,99,12474
84,98,5,910
66,0,90,5940
4,79,60,4980
35,85,61,7320
4,40,37,1628
99,29,72,9216
81,54,57,7695
9,23,85,2720
95,89,3,552
29,8,50,1850
12,72,47,3948
52,30,49,4018
44,93,87,11919
33,34,22,1474
66,64,51,6630
62,22,63,5292
98,16,71,8094
33,36,19,1311
53,34,19,1653
64,17,92,7452
97,86,54,9882
82,24,27,2862
74,19,4,372
76,94,84,14280
99,0,85,8415
41,49,39,3510
28,65,68,6324
67,46,94,10622
88,46,95,12730
27,55,12,984
52,35,36,3132
58,42,37,3700
42,10,73,3796
89,8,19,1843
32,53,55,4675
24,42,59,3894
8,83,32,2912
40,17,83,4731
54,29,80,6640
58,58,68,7888
74,93,91,15197
64,27,0,0
82,72,78,12012
1,17,78,1404
41,38,56,4424
90,75,26,4290
3,72,65,4875
90,37,23,2921
48,0,69,3312
45,82,27,3429
76,6,99,8118
83,60,38,5434
0,10,21,210
42,99,68,9588
50,95,72,10440
44,7,87,4437
34,65,95,9405
31,18,65,3185
4,59,98,6174
3,36,3,117
51,27,16,1248
20,64,59,4956
29,98,3,381
96,11,77,8239
87,94,23,4163
51,82,34,4522
95,37,84,11088
99,55,73,11242
21,67,11,968
42,19,54,3294
71,58,14,1806
13,11,22,528
94,61,50,7750
20,14,55,1870
92,72,95,15580
81,80,53,8533
89,21,51,5610
4,72,49,3724
22,24,45,2070
52,30,0,0
67,37,39,4056
17,49,33,2178
58,74,34,4488
97,58,67,10385
70,73,24,3432
34,8,16,672
32,1,45,1485
49,78,61,7747
92,51,47,6721
16,95,7,777
5,20,85,2125
73,68,2,282
80,45,13,1625
75,80,41,6355
34,65,55,5445
18,69,2,174
12,9,82,1722
32,55,63,5481
87,29,89,10324
71,52,3,369
49,71,12,1440
67,81,46,6808
28,57,75,6375
85,55,11,1540
82,91,25,4325
23,95,75,8850
48,55,39,4017
62,51,13,1469
94,29,20,2460
47,98,92,13340
90,98,19,3572
95,12,39,4173
99,0,69,6831
23,67,70,6300
82,44,38,4788
75,37,10,1120
94,9,83,8549
17,71,33,2904
11,15,31,806
89,73,50,8100
4,54,98,5684
16,77,22,2046
55,8,25,1575
94,63,50,7850
18,43,35,2135
32,52,62,5208
18,76,49,4606
60,48,3,324
42,64,21,2226
23,40,67,4221
68,47,60,6900
90,79,50,8450
85,98,5,915
1,81,10,820
7,35,25,1050
50,50,33,3300
57,70,28,3556
24,18,75,3150
92,89,42,7602
50,82,31,4092
61,79,56,7840
64,63,36,4572
48,97,38,5510
86,88,46,8004
54,33,79,6873
36,58,32,3008
12,24,4,144
98,1,54,5346
58,33,32,2912
98,21,73,8687
30,56,68,5848
52,83,64,8640
1,11,96,1152
62,8,27,1890
38,11,76,3724
87,66,51,7803
53,38,64,5824
80,75,5,775
84,88,89,15308
84,18,90,9180
44,50,7,658
54,72,47,5922
35,50,74,6290
9,34,24,1032
34,53,74,6438
8,66,42,3108
34,0,19,646
42,51,46,4278
98,27,19,2375
76,34,86,9460
31,79,35,3850
79,64,83,11869
10,25,65,2275
84,10,56,5264
71,61,50,6600
74,91,12,1980
96,1,16,1552
66,92,91,14378
16,69,6,510
95,53,45,6660
3,83,57,4902
82,80,76,12312
1,70,13,923
34,15,26,1274
96,14,84,9240
42,70,17,1904
72,76,70,10360
26,47,71,5183
55,87,36,5112
62,39,60,6060
64,60,81,10044
32,73,31,3255
20,56,61,4636
98,41,50,6950
16,95,78,8658
89,52,39,5499
23,96,96,11424
48,21,19,1311
69,96,58,9570
9,99,77,8316
78,11,88,7832
17,88,75,7875
28,80,24,2592
84,33,81,9477
85,52,56,7672
35,74,62,6758
20,0,84,1680
53,2,35,1925
83,55,99,13662
51,86,44,6028
51,20,82,5822
44,72,23,2668
80,3,51,4233
61,80,57,8037
2,99,70,7070
12,72,48,4032
68,43,80,8880
90,35,4,500
98,68,58,9628
68,89,61,9577
34,32,56,3696
63,80,47,6721
0,27,79,2133
74,48,4,488
91,25,61,7076
66,81,46,6762
94,85,76,13604
41,88,73,9417
94,1,27,2565
63,30,4,372
53,23,38,2888
86,17,8,824
66,65,12,1572
37,18,96,5280
32,13,14,630
8,51,15,885
24,85,16,1744
46,55,3,303
85,79,25,4100
63,69,78,10296
60,74,71,9514
78,83,49,7889
54,70,89,11036
77,63,91,12740
1,30,25,775
32,84,8,928
26,37,47,2961
53,0,23,1219
17,48,33,2145
66,90,18,2808
94,3,89,8633
93,20,37,4181
23,56,24,1896
83,84,45,7515
84,22,11,1166
70,45,45,5175
29,91,39,4680
87,54,54,7614
2,96,59,5782
90,29,44,5236
76,77,65,9945
79,60,13,1807
45,31,76,5776
61,85,26,3796
43,89,5,660
56,58,48,5472
22,31,3,159
7,42,71,3479
57,80,37,5069
49,29,31,2418
57,94,49,7399
35,28,71,4473
62,59,35,4235
60,5,64,4160
96,74,65,11050
0,25,34,850
3,52,26,1430
29,8,79,2923
50,8,58,3364
10,78,59,5192
78,55,53,7049
2,66,12,816
32,51,74,6142
65,93,11,1738
75,39,8,912
63,93,37,5772
83,16,76,7524
88,9,86,8342
13,18,25,775
86,30,18,2088
84,40,45,5580
99,33,7,924
96,93,81,15309
96,97,10,1930
56,61,39,4563
48,41,54,4806
86,43,67,8643
3,19,65,1430
65,35,63,6300
24,69,65,6045
31,49,2,160
92,4,76,7296
78,48,47,5922
25,48,10,730
0,84,11,924
89,51,9,1260
80,80,45,7200
74,24,75,7350
56,43,32,3168
62,88,24,3600
95,71,47,7802
47,55,86,8772
25,39,42,2688
19,47,26,1716
15,87,24,2448
80,59,75,10425
9,72,43,3483
87,69,99,15444
6,52,71,4118
83,85,21,3528
45,64,3,327
55,85,19,2660
98,86,16,2944
26,32,94,5452
92,75,28,4676
1,83,74,6216
65,4,38,2622
73,56,48,6192
9,36,95,4275
18,73,9,819
46,37,60,4980
60,5,29,1885
78,24,42,4284
87,42,63,8127
78,36,23,2622
65,90,87,13485
87,76,35,5705
46,15,31,1891
12,76,98,8624
34,54,24,2112
1,12,41,533
21,92,44,4972
30,73,62,6386
65,77,62,8804
28,38,86,5676
8,83,72,6552
59,33,57,5244
42,22,12,768
35,71,2,212
